DeezerId,Title,Artist,Source
"4109156","End Of The Road","Boyz II Men","keep-list"
"545057","There's Your Trouble","The Chicks","keep-list"
"685830692","Finally","CeCe Peniston","keep-list"
"3663560","Barely Breathing","Duncan Sheik","keep-list"
"906609","I'll Make Love To You","Boyz II Men","keep-list"
"912533","Sweetest Thing (Remastered 2007)","U2","keep-list"
"117262952","Truly Madly Deeply","Savage Garden","keep-list"
"426743392","Ants Marching","Dave Matthews Band","keep-list"
"135371886","Weather With You","Crowded House","keep-list"
"2847559","Angel","Sarah McLachlan","keep-list"
"4290129","Slide","The Goo Goo Dolls","keep-list"
"1073345","Bleed The Freak","Alice In Chains","keep-list"
"7410422","You're a God","Vertical Horizon","keep-list"
"72059903","How's It Going to Be","Third Eye Blind","keep-list"
"1409138822","To Be With You - 2021 Remastered - 2021 Remastered (2021 Remastered)","Mr. Big","keep-list"
"2465905","Rap Promoter","A Tribe Called Quest","keep-list"
"1046760","Why I Love You So Much","Monica","keep-list"
"910683","California Love (Original Version)","2Pac","keep-list"
"2221576","Still Not a Player (feat. Joe)","Big Pun","keep-list"
"92590808","The General","Dispatch","keep-list"
"964664","Independence Day","Martina McBride","keep-list"
"969161","Summer Girls","LFO","keep-list"
"7675298","Shimmer","Fuel","keep-list"
"969408","Neon Moon","Brooks & Dunn","keep-list"
"3928390","Desperately Wanting","Better Than Ezra","keep-list"
"1181048","I'm The Only One","Melissa Etheridge","keep-list"
"555803","Weak","SWV","keep-list"
"2528644","Roll To Me","Del Amitri","keep-list"
"13160751","Beer","Reel Big Fish","keep-list"
"2192282","Lit Up","Buckcherry","keep-list"
"1728098427","Show Me Heaven (Acoustic Demo Version)","Maria McKee","keep-list"
"2193503","The Difference","The Wallflowers","keep-list"
"1181050","Come To My Window","Melissa Etheridge","keep-list"
"7410423","Best I Ever Had (Grey Sky Morning)","Vertical Horizon","keep-list"
"517326582","One Week","Barenaked Ladies","keep-list"
"3153744","Unbelievable","EMF","keep-list"
"631727082","Til I Hear It From You","Gin Blossoms","keep-list"
"69256670","Zoot Suit Riot","Cherry Poppin' Daddies","keep-list"
"771311","Kind & Generous","Natalie Merchant","keep-list"
"548586","Girlfriend","Matthew Sweet","keep-list"
"7978570","Here In Your Bedroom","Goldfinger","keep-list"
"92590810","Bang Bang","Dispatch","keep-list"
"129632796","That Was A Crazy Game Of Poker","O.A.R.","keep-list"
"3040582","S Club Party","S Club","keep-list"
"103268044","The Bomb! (These Sound Fall into My Mind) (Radio Edit)","The Bucketheads","keep-list"
"72189642","Long Day","Matchbox Twenty","keep-list"
"830064","Crazy for This Girl","Evan and Jaron","keep-list"
"60886672","Da' Dip","Freak Nasty","keep-list"
"13253011","Everything Falls Apart","Dog's Eye View","keep-list"
"88685903","I Will Come To You","Hanson","keep-list"
"1138001","A Long December","Counting Crows","keep-list"
"432946942","Bound For The Floor","Local H","keep-list"
"142750404","I Will Buy You A New Life","Everclear","keep-list"
"12791711","The Horses","Daryl Braithwaite","keep-list"
"882406","Follow You Down (Edit)","Gin Blossoms","keep-list"
"517326592","It's All Been Done","Barenaked Ladies","keep-list"
"637852412","I Would Do Anything For Love (But I Won't Do That) (Orchestral Version)","Meat Loaf","keep-list"
"97664982","Friends in Low Places","Brooks Jefferson","keep-list"
"776476","You Oughta Know","Alanis Morissette","keep-list"
"3506853","Right Here Right Now","Jesus Jones","keep-list"
"15686804","Brimful Of Asha (Norman Cook Remix Single Version)","Cornershop","keep-list"
"1574832","My Favorite Mistake","Sheryl Crow","keep-list"
"375659771","Sunny Came Home","Shawn Colvin","keep-list"
"1137999","Round Here","Counting Crows","keep-list"
"6634359","Freak of the Week","Marvelous 3","keep-list"
"1014706","As I Lay Me Down","Sophie B. Hawkins","keep-list"
"74460864","Hey Leonardo (She Likes Me for Me)","Blessid Union Of Souls","keep-list"
"882418","Hey Jealousy","Gin Blossoms","keep-list"
"992960","Make Me Lose Control","Eric Carmen","keep-list"
"544930602","Sell Out","Reel Big Fish","keep-list"
"84995457","The Rhythm of the Night","Corona","keep-list"
"567963","You Owe Me (feat. Ginuwine)","Nas","keep-list"
"82203410","Save Tonight","Eagle-Eye Cherry","keep-list"
"686724212","I Go Blind (2019 Remaster)","Hootie & The Blowfish","keep-list"
"15392046","Walking in Memphis","Lonestar","keep-list"
"1787742227","Missing (Todd Terry Club Mix / US Radio Edit)","Everything But The Girl","substitution"
"1176440","Linger","The Cranberries","substitution"
"1444389232","You Were Meant For Me","Jewel","substitution"
"410495582","It Feels So Good (Sonique vs. Ramiro) [Damon Hess Club Mix] (Radio Edit)","Sonique","substitution"
"772271","Whatta Man (feat. En Vogue) (EP Version)","Salt 'N' Pepa","substitution"
"1884719637","Virtual Insanity (Remastered 2006)","Jamiroquai","substitution"
"1170141562","If I Let You Go (Radio Edit)","Westlife","substitution"
"134116996","There She Goes","Sixpence None The Richer","substitution"
"127245037","What I Got","Sublime","substitution"
"1444380862","The World I Know (LP Version)","Collective Soul","substitution"
"2132919007","Nuthin' But A ""G"" Thang","Dr. Dre","substitution"
"1030651922","Smooth Operator (Single Version)","Sade","substitution"
"2099312577","Say What You Want","Texas","substitution"
"142750406","Father Of Mine","Everclear","substitution"
"1444388582","Take A Picture","Filter","substitution"
"127245051","Santeria","Sublime","substitution"
"6586787","Fly","Sugar Ray","substitution"
"5271867","Good","Better Than Ezra","substitution"
