Position,Title,Artist,Album,DeezerId,Rank,PopularityTier,ArtistCount,ArtistOverRepresented,DurationSec,HasPreview,Explicit,IsExactDup,NearDupOfPosition,Recommendation,Reason,PreviewUrl
"45","All By Myself","Céline Dion","I AM: CELINE DION (Original Motion Picture Soundtrack)","2850969212","329846","Mid 50%","6","false","311","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/2/e/1/0/2e1df536debf994b1a659b345da9b299.mp3?hdnea=exp=1780975537~acl=/api/1/1/2/e/1/0/2e1df536debf994b1a659b345da9b299.mp3*~data=user_id=0,application_id=42~hmac=665a197fa3e27606a5131837a84b3936b03aa697f8c97491d0a99aa4417d9323"
"304","The Difference","The Wallflowers","Bringing Down The Horse","2193503","328966","Mid 50%","3","false","230","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/2/2/2/0/222314ae5d966d82607d13b90d79e0a3.mp3?hdnea=exp=1780975539~acl=/api/1/1/2/2/2/0/222314ae5d966d82607d13b90d79e0a3.mp3*~data=user_id=0,application_id=42~hmac=e603d8d7f719cd578c133c073574dc17b0437ce34cc0e514e08263ae9bb5a5b5"
"436","Come To My Window","Melissa Etheridge","Yes I Am","1181050","325706","Mid 50%","2","false","235","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/7/b/0/87bfe3ff22c47337271865107a76ad58.mp3?hdnea=exp=1780975539~acl=/api/1/1/8/7/b/0/87bfe3ff22c47337271865107a76ad58.mp3*~data=user_id=0,application_id=42~hmac=59dccbee4882a5976ea25faa6550c624b8f957768d3a858db011aa7d87289789"
"262","Best I Ever Had (Grey Sky Morning)","Vertical Horizon","Everything You Want","7410423","325429","Mid 50%","3","false","270","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/b/2/1/0/b21cae6c7a075cb5eb0cc62744ce8f95.mp3?hdnea=exp=1780975538~acl=/api/1/1/b/2/1/0/b21cae6c7a075cb5eb0cc62744ce8f95.mp3*~data=user_id=0,application_id=42~hmac=2ad43a997ad8640769ef80633b35aca30db52a50e382b3052c503319ec115b73"
"160","One Week","Barenaked Ladies","Stunt (20th Anniversary Edition)","517326582","320537","Mid 50%","2","false","169","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/1/a/3/0/1a3f9e9047cc6e5fbd287011d59e43cb.mp3?hdnea=exp=1780975538~acl=/api/1/1/1/a/3/0/1a3f9e9047cc6e5fbd287011d59e43cb.mp3*~data=user_id=0,application_id=42~hmac=ff75608391a044871a12d8393711dee633a65b7b82ccac321cc271c678d694f5"
"523","Unbelievable","EMF","I Love Dad","3153744","316352","Mid 50%","1","false","211","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/0/0/0/a001ff987ccfea4fc214f27b1ec7f1c9.mp3?hdnea=exp=1780975540~acl=/api/1/1/a/0/0/0/a001ff987ccfea4fc214f27b1ec7f1c9.mp3*~data=user_id=0,application_id=42~hmac=8588a67830ed961ddb14893be9325233d8b9f1d51a589237f58824181db71231"
"460","Til I Hear It From You","Gin Blossoms","Empire Records (Original Motion Picture Soundtrack)","631727082","316180","Mid 50%","5","false","226","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/6/5/0/c6576db8275e961c2d699c069c88fd7f.mp3?hdnea=exp=1780975539~acl=/api/1/1/c/6/5/0/c6576db8275e961c2d699c069c88fd7f.mp3*~data=user_id=0,application_id=42~hmac=4abb8cfd1e8d077eeb64e4d34fec4545df4b0630d8b15e3b565897b6ae04ade2"
"196","Zoot Suit Riot","Cherry Poppin' Daddies","Zoot Suit Riot","69256670","315098","Mid 50%","1","false","233","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/1/2/0/a12f86dba30c35a5123628423df1c159.mp3?hdnea=exp=1780975538~acl=/api/1/1/a/1/2/0/a12f86dba30c35a5123628423df1c159.mp3*~data=user_id=0,application_id=42~hmac=df1f99a43ca76d29e383bcf51dbc79f4de2f16b0e02e60b1b428e3c428374784"
"399","Kind & Generous","Natalie Merchant","Ophelia","771311","313392","Mid 50%","1","false","241","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/f/a/3/0/fa3bd57e4eeb54092d48265de85b641a.mp3?hdnea=exp=1780975539~acl=/api/1/1/f/a/3/0/fa3bd57e4eeb54092d48265de85b641a.mp3*~data=user_id=0,application_id=42~hmac=792994a8ad429ef5bb787e8e2d0081b10a429ac92ea9d900d5678803ffc15a5d"
"415","Girlfriend","Matthew Sweet","Girlfriend (Legacy Edition)","548586","307185","Mid 50%","1","false","220","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/2/c/7/0/2c76415f734ee8c7b583876ebd6a6da7.mp3?hdnea=exp=1780975539~acl=/api/1/1/2/c/7/0/2c76415f734ee8c7b583876ebd6a6da7.mp3*~data=user_id=0,application_id=42~hmac=192ef3839b50859eb107e5111e7cc78849ac1ea67e0d6233fe60f6fd2a3057ed"
"329","Here In Your Bedroom","Goldfinger","The Best Of Goldfinger","7978570","306320","Mid 50%","2","false","191","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/5/1/0/c51cbdc1ba387885f799273342bda17c.mp3?hdnea=exp=1780975539~acl=/api/1/1/c/5/1/0/c51cbdc1ba387885f799273342bda17c.mp3*~data=user_id=0,application_id=42~hmac=21f4715d4e76beb53fb27dd90b0ce99ae609af6fac380d1be88e66702ab96077"
"353","Bang Bang","Dispatch","Bang Bang","92590810","301092","Mid 50%","2","false","267","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/7/5/7/0/757ca767db77a81f9ede5e689c091743.mp3?hdnea=exp=1780975539~acl=/api/1/1/7/5/7/0/757ca767db77a81f9ede5e689c091743.mp3*~data=user_id=0,application_id=42~hmac=3475ccc6b3e8586b231def3291d266afa22a66cc9966e85cda6a191024a2919a"
"235","That Was A Crazy Game Of Poker","O.A.R.","XX","129632796","299544","Mid 50%","1","false","523","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/c/e/0/6ce82e064bde6812be6714cf8a5e46b2.mp3?hdnea=exp=1780975538~acl=/api/1/1/6/c/e/0/6ce82e064bde6812be6714cf8a5e46b2.mp3*~data=user_id=0,application_id=42~hmac=79b0b8f70e4a1079f8883d592bd59b0a577827114d67ea3d8bf03a715c474576"
"429","S Club Party","S Club","S Club","3040582","299477","Mid 50%","2","false","210","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/1/d/b/0/1dbb3269a0baff94dd74a705a8bd86e3.mp3?hdnea=exp=1780975539~acl=/api/1/1/1/d/b/0/1dbb3269a0baff94dd74a705a8bd86e3.mp3*~data=user_id=0,application_id=42~hmac=03c4fed17f760eb1f909b65c39fea475be067fefcaf94f392d3cf6403dbc7d00"
"480","The Bomb! (These Sound Fall into My Mind) (Radio Edit)","The Bucketheads","All In The Mind","103268044","298187","Mid 50%","1","false","203","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/1/d/6/0/1d6d1ff60bc5928c16da48f293d4f3fa.mp3?hdnea=exp=1780975539~acl=/api/1/1/1/d/6/0/1d6d1ff60bc5928c16da48f293d4f3fa.mp3*~data=user_id=0,application_id=42~hmac=91c54f0b1574f7f159e8df7e35d60a140e8eb0233f834755fa141fd629df2cd4"
"266","Long Day","Matchbox Twenty","The Matchbox Twenty Collection","72189642","296278","Mid 50%","5","false","225","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/9/8/e/0/98e47ddd7b63bb5056ad51f36e1c2008.mp3?hdnea=exp=1780975538~acl=/api/1/1/9/8/e/0/98e47ddd7b63bb5056ad51f36e1c2008.mp3*~data=user_id=0,application_id=42~hmac=7b0de6e3dea36210c036cf02d8bc2a9adcba6fb08d2eae730beacee30356a050"
"278","Crazy for This Girl","Evan and Jaron","evan and jaron","830064","293282","Mid 50%","1","false","202","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/7/e/0/c7edb27c04c6d811e432fffca6554e6c.mp3?hdnea=exp=1780975538~acl=/api/1/1/c/7/e/0/c7edb27c04c6d811e432fffca6554e6c.mp3*~data=user_id=0,application_id=42~hmac=906476d2cf4c2346a31b7cd49458894a6919f3841aa74b2fd88a04cae466472f"
"210","Da' Dip","Freak Nasty","Controversee…That's Life…and That's the Way It Is","60886672","293157","Mid 50%","1","false","237","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/1/7/0/a17bdf010c3f14e3f11e7a78f8d4985e.mp3?hdnea=exp=1780975538~acl=/api/1/1/a/1/7/0/a17bdf010c3f14e3f11e7a78f8d4985e.mp3*~data=user_id=0,application_id=42~hmac=5fa7ad76c04e11fc1eb73a78c0b19f793de07ac72b9423c9e3daf61ddf6c7358"
"277","Everything Falls Apart","Dog's Eye View","Happy Nowhere","13253011","286765","Mid 50%","1","false","233","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/e/a/1/0/ea1e8bdbc13fe001a0a90f196aeb7353.mp3?hdnea=exp=1780975538~acl=/api/1/1/e/a/1/0/ea1e8bdbc13fe001a0a90f196aeb7353.mp3*~data=user_id=0,application_id=42~hmac=ce0168b96f6ac4f910a9c342d018fd94e8503e350bf6848372bfba0aa6d7bb17"
"356","I Will Come To You","Hanson","Middle Of Nowhere","88685903","283316","Mid 50%","2","false","251","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/2/4/0/d24d1f566eddf078916792a6315ea366.mp3?hdnea=exp=1780975539~acl=/api/1/1/d/2/4/0/d24d1f566eddf078916792a6315ea366.mp3*~data=user_id=0,application_id=42~hmac=81049afbc821dec1e64b4ae022587a117ed5e3f64367b2a0f744c17fe43d118f"
"323","A Long December","Counting Crows","Films About Ghosts (The Best Of Counting Crows)","1138001","278011","Mid 50%","4","false","297","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/0/3/0/d030848d3f2adab40a19c9a8608b56f7.mp3?hdnea=exp=1780975539~acl=/api/1/1/d/0/3/0/d030848d3f2adab40a19c9a8608b56f7.mp3*~data=user_id=0,application_id=42~hmac=c6e902a50c8d7cc50e109b6b263a80005f2b5a60b4f9f6522e895e60040828c2"
"302","Bound For The Floor","Local H","90s Rock","432946942","269977","Mid 50%","1","false","222","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/9/5/0/d95bcbe3cab2a17f3906496db2d0b6e8.mp3?hdnea=exp=1780975539~acl=/api/1/1/d/9/5/0/d95bcbe3cab2a17f3906496db2d0b6e8.mp3*~data=user_id=0,application_id=42~hmac=18f295ca2c81e86f50b58057612d7452fd56187cdeb1354285aeb4ef2aca2277"
"371","I Will Buy You A New Life","Everclear","So Much For The Afterglow","142750404","268044","Mid 50%","4","false","234","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/d/a/0/6da61ab0126557926d977691d88d6e24.mp3?hdnea=exp=1780975539~acl=/api/1/1/6/d/a/0/6da61ab0126557926d977691d88d6e24.mp3*~data=user_id=0,application_id=42~hmac=c9a63503bb413149506feda1d720d7887a72a849b799bd1afd6c62daf19ad36b"
"60","The Horses","Daryl Braithwaite","Rise","12791711","267007","Mid 50%","1","false","254","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/2/8/0/a2802cbc90dc07452efc31d91621cd3e.mp3?hdnea=exp=1780975537~acl=/api/1/1/a/2/8/0/a2802cbc90dc07452efc31d91621cd3e.mp3*~data=user_id=0,application_id=42~hmac=fe5fab32f6ad051e64f1fc1048b7998e4b31e38b3561a2ec4e2ded8b6908395d"
"272","Follow You Down (Edit)","Gin Blossoms","90's Rock","882406","262721","Mid 50%","5","false","225","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/7/4/9/0/74956bc054ead1bf1db3b782f89f1c57.mp3?hdnea=exp=1780975538~acl=/api/1/1/7/4/9/0/74956bc054ead1bf1db3b782f89f1c57.mp3*~data=user_id=0,application_id=42~hmac=7456569accec88bb981777116cf4aeb3127a7f5b03829b9e8cef7d3e1019554c"
"340","It's All Been Done","Barenaked Ladies","Stunt (20th Anniversary Edition)","517326592","261671","Mid 50%","2","false","206","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/0/a/e/0/0aeb2e2b006fba79227a80215d428132.mp3?hdnea=exp=1780975539~acl=/api/1/1/0/a/e/0/0aeb2e2b006fba79227a80215d428132.mp3*~data=user_id=0,application_id=42~hmac=70f06e0054ca88e41ebbbb41c8754512672dc04e7425b09d95ab9e456491fe01"
"227","I Would Do Anything For Love (But I Won't Do That) (Orchestral Version)","Meat Loaf","Braver Than We Are","637852412","245735","Mid 50%","1","false","619","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/e/c/9/0/ec9321a0332ec6987c96b830c5f0d787.mp3?hdnea=exp=1780975538~acl=/api/1/1/e/c/9/0/ec9321a0332ec6987c96b830c5f0d787.mp3*~data=user_id=0,application_id=42~hmac=8cb344a915a118832cb8c39242db9bef6b14f2bf0d65db97d500fe0458778de0"
"164","Friends in Low Places","Brooks Jefferson","Strummin' On Garth","97664982","244074","Mid 50%","1","false","259","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/d/6/0/8d63a3d8bfa3b30b492e95b745ea400d.mp3?hdnea=exp=1780975538~acl=/api/1/1/8/d/6/0/8d63a3d8bfa3b30b492e95b745ea400d.mp3*~data=user_id=0,application_id=42~hmac=6801131af1053936fab1575792e25c35fb24c1c1667ebd372af6de647f6d746a"
"155","You Oughta Know","Alanis Morissette","Jagged Little Pill","776476","243344","Mid 50%","4","false","249","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/7/0/0/47089d0e508ace927d5c5959f5d83d1e.mp3?hdnea=exp=1780975538~acl=/api/1/1/4/7/0/0/47089d0e508ace927d5c5959f5d83d1e.mp3*~data=user_id=0,application_id=42~hmac=09c738576a2c598f1f08d117a0aafca3271ffe3a9071803e098fb63bc8db2b96"
"342","Right Here Right Now","Jesus Jones","Never Enough - The Best Of Jesus Jones","3506853","235935","Mid 50%","1","false","189","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/7/d/4/0/7d4972ed7ef6b60f681798f76366b82e.mp3?hdnea=exp=1780975539~acl=/api/1/1/7/d/4/0/7d4972ed7ef6b60f681798f76366b82e.mp3*~data=user_id=0,application_id=42~hmac=c021408d98c6cdafc818830cde4d14253aecfd04e8f587a5d7dca5048790cc62"
"499","Brimful Of Asha (Norman Cook Remix Single Version)","Cornershop","The Greatest Hits: Why Try Harder","15686804","235681","Mid 50%","1","false","243","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/e/2/0/3e2141fc8be18c76482387d04a305407.mp3?hdnea=exp=1780975539~acl=/api/1/1/3/e/2/0/3e2141fc8be18c76482387d04a305407.mp3*~data=user_id=0,application_id=42~hmac=438507fad0d3709bb6e6ce52e2f2a47d59d877a20c346a6f88d80ee8e851d04c"
"464","My Favorite Mistake","Sheryl Crow","The Very Best Of Sheryl Crow","1574832","235424","Mid 50%","3","false","246","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/5/9/0/4595a388b44edcc50691c1b0b7996ed1.mp3?hdnea=exp=1780975539~acl=/api/1/1/4/5/9/0/4595a388b44edcc50691c1b0b7996ed1.mp3*~data=user_id=0,application_id=42~hmac=ab6b788325ae9a669432a808fff2e9fb08a067990c4adc0ba838b8b4b39f4758"
"119","Sunny Came Home","Shawn Colvin","A Few Small Repairs: 20th Anniversary Edition","375659771","235220","Mid 50%","1","false","264","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/5/1/0/3519a1477fb7aa1214b695caa8fc1bff.mp3?hdnea=exp=1780975538~acl=/api/1/1/3/5/1/0/3519a1477fb7aa1214b695caa8fc1bff.mp3*~data=user_id=0,application_id=42~hmac=1dcd2520c2657638a2f939e6fe0765599d8a5b3ae6b03cab50df769ee6660514"
"94","Freedom! '90 (Edit)","George Michael","Listen Without Prejudice / MTV Unplugged (Deluxe)","414746222","232011","Mid 50%","4","false","314","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/e/7/1/0/e71cb18c3bce3fabd44be0c02fff084b.mp3?hdnea=exp=1780975537~acl=/api/1/1/e/7/1/0/e71cb18c3bce3fabd44be0c02fff084b.mp3*~data=user_id=0,application_id=42~hmac=7a212237a3f475501d90db1e9b1e53b3d8bf7a6e392439958734f63036c1028c"
"322","Round Here","Counting Crows","Films About Ghosts (The Best Of Counting Crows)","1137999","227484","Mid 50%","4","false","328","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/6/2/8/0/6286d3d6daadf2de773af13fc9ee373f.mp3?hdnea=exp=1780975539~acl=/api/1/1/6/2/8/0/6286d3d6daadf2de773af13fc9ee373f.mp3*~data=user_id=0,application_id=42~hmac=2cb2bd54bcae868a2ccf30a0b42313b97fca061bc059ebfdd32c8e697b6725e6"
"226","Freak of the Week","Marvelous 3","Hey! Album","6634359","227392","Mid 50%","1","false","200","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/2/c/e/0/2cecd239f55e02489119d53b1093079e.mp3?hdnea=exp=1780975538~acl=/api/1/1/2/c/e/0/2cecd239f55e02489119d53b1093079e.mp3*~data=user_id=0,application_id=42~hmac=2bb5c7ac3d56b82e781d18bf136b6cd479315bd4ba3fd916e632a012d85fa0bb"
"467","As I Lay Me Down","Sophie B. Hawkins","Whaler","1014706","224776","Mid 50%","2","false","248","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/e/3/1/0/e3123deb85428501dac7b21e8a93fbc0.mp3?hdnea=exp=1780975539~acl=/api/1/1/e/3/1/0/e3123deb85428501dac7b21e8a93fbc0.mp3*~data=user_id=0,application_id=42~hmac=9e7e5d951189519ee47e9fde0842dc443bb2faae3545dcada01fcf641f1dc1bf"
"190","Hey Leonardo (She Likes Me for Me)","Blessid Union Of Souls","The Singles","74460864","224236","Mid 50%","1","false","207","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/1/d/4/0/1d4f27052cfb9b5424085edf2e67c05a.mp3?hdnea=exp=1780975538~acl=/api/1/1/1/d/4/0/1d4f27052cfb9b5424085edf2e67c05a.mp3*~data=user_id=0,application_id=42~hmac=5794d2877ccc8c5c0ca30c3ee54a215150fcae88f2b765f48a66d9a96ac50a99"
"271","Hey Jealousy","Gin Blossoms","90's Rock","882418","220218","Mid 50%","5","false","236","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/9/e/7/0/9e730e9b645f38318108c304a24a6a19.mp3?hdnea=exp=1780975538~acl=/api/1/1/9/e/7/0/9e730e9b645f38318108c304a24a6a19.mp3*~data=user_id=0,application_id=42~hmac=f22d379781b4203a1f9fec00e7663cbe6eea3b963e16e1edce758c6b052f260d"
"51","Make Me Lose Control","Eric Carmen","All By Myself","992960","210651","Mid 50%","1","false","285","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/b/0/d/0/b0dde591c4242ab380414ecc0e8b9c88.mp3?hdnea=exp=1780975537~acl=/api/1/1/b/0/d/0/b0dde591c4242ab380414ecc0e8b9c88.mp3*~data=user_id=0,application_id=42~hmac=32ce7dd1085c6ff85bbe2b48680d3b9911ede7c172221c2187a702ec8f774054"
"241","Sell Out","Reel Big Fish","Surf Music Chill","544930602","209007","Mid 50%","2","false","226","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/9/6/1/0/9615e2cd7de6aa637f3a274b757696a9.mp3?hdnea=exp=1780975538~acl=/api/1/1/9/6/1/0/9615e2cd7de6aa637f3a274b757696a9.mp3*~data=user_id=0,application_id=42~hmac=78f169ac00646ec5b6395c89b39e236bc9675d8aa9b5781d414920b643c54522"
"151","3AM (2007 Remaster)","Matchbox Twenty","Exile on Mainstream (International)","6640024","201563","Mid 50%","5","false","224","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/0/e/d/0/0eda5a30bc0698c7389e2f641268cba6.mp3?hdnea=exp=1780975538~acl=/api/1/1/0/e/d/0/0eda5a30bc0698c7389e2f641268cba6.mp3*~data=user_id=0,application_id=42~hmac=ab4b7ab0ba8195b36114b8e803638bea55b7d265c05244e1ff932b02ad24d85d"
"455","The Rhythm of the Night","Corona","The Rhythm of the Night (Single)","84995457","199784","Bottom 25%","1","false","264","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/c/3/9/0/c39b697b64d59e0109ccdf986a549e31.mp3?hdnea=exp=1780975539~acl=/api/1/1/c/3/9/0/c39b697b64d59e0109ccdf986a549e31.mp3*~data=user_id=0,application_id=42~hmac=ba56eaeedad2b2c688acc89ffdd75467c79213fc40fbde621f8298be5cc386d8"
"31","You Owe Me (feat. Ginuwine)","Nas","Greatest Hits","567963","199033","Bottom 25%","2","false","286","true","true","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/4/5/7/0/4571a647a3373ff7e9397492dabab9c7.mp3?hdnea=exp=1780975537~acl=/api/1/1/4/5/7/0/4571a647a3373ff7e9397492dabab9c7.mp3*~data=user_id=0,application_id=42~hmac=3dca89587a902888465e349a284c77f081e9d5ddfbb09720041c23544ca5210e"
"175","Save Tonight","Eagle-Eye Cherry","90's Greatest Hits","82203410","193521","Bottom 25%","1","false","235","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/3/8/8/0/388498509897be44ca7202586b4b78bd.mp3?hdnea=exp=1780975538~acl=/api/1/1/3/8/8/0/388498509897be44ca7202586b4b78bd.mp3*~data=user_id=0,application_id=42~hmac=1b1b8c0fb3cf0c363ea6e53196bd767a484ab26ad3ab2df6bc3382b3c5ca4721"
"326","I Go Blind (2019 Remaster)","Hootie & The Blowfish","Cracked Rear View (25th Anniversary Deluxe Edition)","686724212","191882","Bottom 25%","4","false","193","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/b/3/a/0/b3a2fe60008a6465e47afec19576ebd3.mp3?hdnea=exp=1780975539~acl=/api/1/1/b/3/a/0/b3a2fe60008a6465e47afec19576ebd3.mp3*~data=user_id=0,application_id=42~hmac=4a728a17ddd8d45e04cf50ca1715ba576dfbbc9c81299156df513a3b3bb3599f"
"358","Walking in Memphis","Lonestar","The Greatest Hits","15392046","186666","Bottom 25%","2","false","229","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/f/a/9/0/fa9d1e437df1608cb1696ab149233982.mp3?hdnea=exp=1780975539~acl=/api/1/1/f/a/9/0/fa9d1e437df1608cb1696ab149233982.mp3*~data=user_id=0,application_id=42~hmac=8aea0d5fcff85bfb53d5b86945a1dfee1e75d772f0d8a9536e3f0199e00c1956"
"123","C'Est La Vie (Album Version)","B*Witched","Reeling In The Decades","14408122","183424","Bottom 25%","1","false","172","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/3/f/0/d3fb0af079128b0ab93faa2d6d05c4b5.mp3?hdnea=exp=1780975538~acl=/api/1/1/d/3/f/0/d3fb0af079128b0ab93faa2d6d05c4b5.mp3*~data=user_id=0,application_id=42~hmac=c34af8af6dfdf7022338c0c4e3ff1eb595f4e1722601dbd1c9ef8719102c9b1f"
"167","Ironic (Album Version)","Alanis Morissette","Jagged Little Pill","776541","181471","Bottom 25%","4","false","225","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/5/d/8/0/5d80d16645f0452e7a5b3111b13fdee9.mp3?hdnea=exp=1780975538~acl=/api/1/1/5/d/8/0/5d80d16645f0452e7a5b3111b13fdee9.mp3*~data=user_id=0,application_id=42~hmac=df277197675b2b463dfb390ab61afb1a04da663817ebc8dcf63c069d95b3a4c9"
"433","Adia","Sarah McLachlan","The Essential Sarah McLachlan","70222316","177918","Bottom 25%","3","false","245","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/f/4/1/0/f41a29873148767d6f0de6097ecd81df.mp3?hdnea=exp=1780975539~acl=/api/1/1/f/4/1/0/f41a29873148767d6f0de6097ecd81df.mp3*~data=user_id=0,application_id=42~hmac=01ff5950071affd3410fd004bb4cac5a0f362d4b755e5cd10a14e813811e18f9"
"185","Hand in My Pocket","Alanis Morissette","Jagged Little Pill","776489","174506","Bottom 25%","4","false","221","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/a/e/7/0/ae7fa884bfaa365ae4ff55f7b44080e1.mp3?hdnea=exp=1780975538~acl=/api/1/1/a/e/7/0/ae7fa884bfaa365ae4ff55f7b44080e1.mp3*~data=user_id=0,application_id=42~hmac=00987f461f8973a620b2b992fead2fd33575c7468b77ef89512a15b314301f40"
"344","Allison Road","Gin Blossoms","New Miserable Experience","2447673","172268","Bottom 25%","5","false","198","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/d/5/1/0/d51893d0d3f839723ee251bcd6c227b1.mp3?hdnea=exp=1780975539~acl=/api/1/1/d/5/1/0/d51893d0d3f839723ee251bcd6c227b1.mp3*~data=user_id=0,application_id=42~hmac=e2a50bd635c33702c9c055b66d8a1a3ed624ae4a1c6faf83fa113bb5bf064c33"
"303","Three Marlenas","The Wallflowers","Collected: 1996-2005","4191725","161413","Bottom 25%","3","false","299","true","false","false","","Manual review","Mid-tier popularity — listen to preview and decide","https://cdnt-preview.dzcdn.net/api/1/1/8/d/5/0/8d509858b75d74005cc0a487ab8c5051.mp3?hdnea=exp=1780975539~acl=/api/1/1/8/d/5/0/8d509858b75d74005cc0a487ab8c5051.mp3*~data=user_id=0,application_id=42~hmac=44cdb7a29394d38af0fb1965fa6c3f051d6e62365e308ffa040b023d1773032f"
